"","run","agent","RunAgentsurprise_lone_mean","RunAgentsurprise_lone_max","RunAgentsurprise_cond_mean","RunAgentsurprise_cond_max","RunAgentsurprise_cond2_mean","RunAgentsurprise_cond2_max","RunAgentblnkt_surprise_lone_mean","RunAgentblnkt_surprise_lone_max","RunAgentblnkt_surprise_cond_mean","RunAgentblnkt_surprise_cond_max","RunAgentblnkt_surprise_cond2_mean","RunAgentblnkt_surprise_cond2_max","RunAgentint_surprise_lone_mean","RunAgentint_surprise_lone_max","RunAgentint_surprise_cond_mean","RunAgentint_surprise_cond_max","RunAgentint_surprise_cond2_mean","RunAgentint_surprise_cond2_max"
"111",1,49,5.99346821496212,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.40544830018939,8.34854,5.75866631155303,8.34854,5.99469779829545,8.34854,5.51701753787879,8.34854,5.92201291193182,8.34854,6.16791392518939,8.34854
"112",1,50,5.98428753314394,8.34854,6.21691682291667,8.34854,6.4139829592803,8.34854,5.3702274905303,8.34854,5.70961512310606,8.34854,5.94509543560606,8.34854,5.45328540719697,8.34854,5.77562576231061,8.34854,6.0400298342803,8.34854
"113",1,51,5.98647338068182,8.34854,6.21888599905303,8.34854,6.41595213541667,8.34854,5.33858223958333,8.34854,5.65243392992424,8.34854,5.86848528882576,8.34854,5.44606361742424,8.34854,5.77148626893939,8.34854,6.03990634469697,8.34854
"114",1,52,5.98428753314394,8.34854,6.21691682291667,8.34854,6.4139829592803,8.34854,5.34694615056818,8.34854,5.6675329592803,8.34854,5.88511910984848,8.34854,5.44687133996212,8.34854,5.77172942708333,8.34854,6.0360046969697,8.34854
"115",1,53,5.98163810606061,8.34854,6.2100063967803,8.34854,6.40803701231061,8.34854,5.36829370265152,8.34854,5.69210498579545,8.34854,5.90706446969697,8.34854,5.44440691287879,8.34854,5.77325036931818,8.34854,6.03786039772727,8.34854
"116",1,54,5.98427872632576,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.33434081439394,8.34854,5.64795226325758,8.34854,5.86255516098485,8.34854,5.45229835227273,8.34854,5.77714434185606,8.34854,6.04167283143939,8.34854
"117",1,55,5.98382395359848,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.35867752367424,8.34854,5.67796467329545,8.34854,5.89270497632576,8.34854,5.44867739583333,8.34854,5.77705755681818,8.34854,6.04158645359848,8.34854
"118",1,56,5.98209287878788,8.34854,6.2100063967803,8.34854,6.40803701231061,8.34854,5.33549571022727,8.34854,5.64826100378788,8.34854,5.86289763257576,8.34854,5.44846758996212,8.34854,5.77333715435606,8.34854,6.03794677556818,8.34854
"119",1,57,5.98382395359848,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.35867752367424,8.34854,5.67796467329545,8.34854,5.89270497632576,8.34854,5.44867739583333,8.34854,5.77705755681818,8.34854,6.04158645359848,8.34854
"120",1,58,6.01498693655303,8.34854,6.24117601325758,8.34854,6.43601856534091,8.34854,5.37608510416667,8.34854,5.70180441761364,8.34854,5.917619375,8.34854,5.55699598958333,8.34854,5.94184800189394,8.34854,6.20201911931818,8.34854
"121",1,59,5.98647338068182,8.34854,6.21888599905303,8.34854,6.41595213541667,8.34854,5.37358574810606,8.34854,5.70152128314394,8.34854,5.91733420454545,8.34854,5.41269614583333,8.34854,5.7362465530303,8.34854,6.01242133049242,8.34854
"122",1,60,5.97979155776515,8.34854,6.21691682291667,8.34854,6.4139829592803,8.34854,5.37358574810606,8.34854,5.70152128314394,8.34854,5.91733420454545,8.34854,5.44185702651515,8.34854,5.76735964488636,8.34854,6.03618973011364,8.34854
